timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T23:34:57.372115-07:00,read,key-5,53.11,404,0,false,0.00
2026-04-05T23:34:57.368379-07:00,read,key-1,56.84,404,0,false,0.00
2026-04-05T23:34:57.371401-07:00,read,key-1,53.82,404,0,false,0.00
2026-04-05T23:34:57.367871-07:00,read,key-0,57.43,404,0,false,0.00
2026-04-05T23:34:57.368546-07:00,read,key-0,56.76,404,0,false,0.00
2026-04-05T23:34:57.425241-07:00,read,key-7,1.97,404,0,false,0.00
2026-04-05T23:34:57.425316-07:00,read,key-4,1.97,404,0,false,0.00
2026-04-05T23:34:57.374347-07:00,read,key-5,53.59,404,0,false,0.00
2026-04-05T23:34:57.37365-07:00,read,key-5,54.31,404,0,false,0.00
2026-04-05T23:34:57.427316-07:00,read,key-2,1.16,404,0,false,0.00
2026-04-05T23:34:57.427974-07:00,read,key-1,0.97,404,0,false,0.00
2026-04-05T23:34:57.427955-07:00,read,key-7,1.21,200,1,false,0.00
2026-04-05T23:34:57.428972-07:00,read,key-0,0.88,404,0,false,0.00
2026-04-05T23:34:57.428493-07:00,read,key-3,1.44,404,0,false,0.00
2026-04-05T23:34:57.429235-07:00,read,key-6,0.72,404,0,false,0.00
2026-04-05T23:34:57.429871-07:00,read,key-6,0.91,404,0,false,0.00
2026-04-05T23:34:57.429958-07:00,read,key-1,0.82,404,0,false,0.00
2026-04-05T23:34:57.430797-07:00,read,key-3,0.52,404,0,false,0.00
2026-04-05T23:34:57.430796-07:00,read,key-7,0.85,404,0,false,0.00
2026-04-05T23:34:57.431333-07:00,read,key-9,0.79,404,0,false,0.00
2026-04-05T23:34:57.43166-07:00,read,key-8,0.75,404,0,false,0.00
2026-04-05T23:34:57.432133-07:00,read,key-2,0.66,404,0,false,0.00
2026-04-05T23:34:57.432416-07:00,read,key-4,0.62,404,0,false,0.00
2026-04-05T23:34:57.432808-07:00,read,key-8,0.71,404,0,false,0.00
2026-04-05T23:34:57.382775-07:00,read,key-2,51.54,404,0,false,0.00
2026-04-05T23:34:57.433535-07:00,read,key-8,1.20,404,0,false,0.00
2026-04-05T23:34:57.434338-07:00,read,key-9,2.75,404,0,false,0.00
2026-04-05T23:34:57.434765-07:00,read,key-2,2.33,404,0,false,0.00
2026-04-05T23:34:57.437108-07:00,read,key-7,1.42,200,1,false,0.00
2026-04-05T23:34:57.438546-07:00,read,key-7,0.66,404,0,false,0.00
2026-04-05T23:34:57.43921-07:00,read,key-2,0.55,404,0,false,0.00
2026-04-05T23:34:57.439766-07:00,read,key-7,0.28,200,1,false,0.00
2026-04-05T23:34:57.440053-07:00,read,key-1,0.64,404,0,false,0.00
2026-04-05T23:34:57.440701-07:00,read,key-5,0.59,404,0,false,0.00
2026-04-05T23:34:57.441298-07:00,read,key-3,0.21,404,0,false,0.00
2026-04-05T23:34:57.441515-07:00,read,key-9,0.61,404,0,false,0.00
2026-04-05T23:34:57.429966-07:00,read,key-2,54.75,404,0,false,0.00
2026-04-05T23:34:57.427243-07:00,read,key-9,57.63,404,0,false,0.00
2026-04-05T23:34:57.425242-07:00,read,key-6,59.73,404,0,false,0.00
2026-04-05T23:34:57.425329-07:00,read,key-6,59.63,404,0,false,0.00
2026-04-05T23:34:57.425234-07:00,read,key-0,59.79,404,0,false,0.00
2026-04-05T23:34:57.425224-07:00,read,key-3,59.84,404,0,false,0.00
2026-04-05T23:34:57.433055-07:00,read,key-9,53.86,404,0,false,0.00
2026-04-05T23:34:57.484827-07:00,read,key-0,2.51,404,0,false,0.00
2026-04-05T23:34:57.485039-07:00,read,key-8,2.92,404,0,false,0.00
2026-04-05T23:34:57.485-07:00,read,key-8,2.99,404,0,false,0.00
2026-04-05T23:34:57.484989-07:00,read,key-5,3.01,404,0,false,0.00
2026-04-05T23:34:57.485073-07:00,read,key-1,2.93,404,0,false,0.00
2026-04-05T23:34:57.484903-07:00,read,key-0,3.40,404,0,false,0.00
2026-04-05T23:34:57.488005-07:00,read,key-7,1.62,404,0,false,0.00
2026-04-05T23:34:57.486931-07:00,read,key-2,2.73,404,0,false,0.00
2026-04-05T23:34:57.488001-07:00,read,key-0,1.76,404,0,false,0.00
2026-04-05T23:34:57.488014-07:00,read,key-5,1.77,404,0,false,0.00
2026-04-05T23:34:57.487352-07:00,read,key-1,2.52,404,0,false,0.00
2026-04-05T23:34:57.487972-07:00,read,key-4,2.32,404,0,false,0.00
2026-04-05T23:34:57.437108-07:00,read,key-0,53.82,404,0,false,0.00
2026-04-05T23:34:57.489768-07:00,read,key-5,1.58,404,0,false,0.00
2026-04-05T23:34:57.489633-07:00,read,key-7,2.40,404,0,false,0.00
2026-04-05T23:34:57.489665-07:00,read,key-4,2.38,404,0,false,0.00
2026-04-05T23:34:57.490311-07:00,read,key-3,1.75,404,0,false,0.00
2026-04-05T23:34:57.48988-07:00,read,key-1,2.22,404,0,false,0.00
2026-04-05T23:34:57.491362-07:00,read,key-6,1.66,404,0,false,0.00
2026-04-05T23:34:57.492041-07:00,read,key-1,2.32,404,0,false,0.00
2026-04-05T23:34:57.49211-07:00,read,key-9,2.27,404,0,false,0.00
2026-04-05T23:34:57.442131-07:00,read,key-0,53.39,404,0,false,0.00
2026-04-05T23:34:57.49303-07:00,read,key-4,2.51,404,0,false,0.00
2026-04-05T23:34:57.494377-07:00,read,key-3,1.87,404,0,false,0.00
2026-04-05T23:34:57.495542-07:00,read,key-2,1.60,404,0,false,0.00
2026-04-05T23:34:57.497153-07:00,read,key-0,0.86,404,0,false,0.00
2026-04-05T23:34:57.496254-07:00,read,key-0,1.78,404,0,false,0.00
2026-04-05T23:34:57.498024-07:00,read,key-2,0.66,404,0,false,0.00
2026-04-05T23:34:57.498047-07:00,read,key-6,0.75,404,0,false,0.00
2026-04-05T23:34:57.498807-07:00,read,key-5,0.58,404,0,false,0.00
2026-04-05T23:34:57.498694-07:00,read,key-9,0.83,404,0,false,0.00
2026-04-05T23:34:57.499392-07:00,read,key-9,0.76,404,0,false,0.00
2026-04-05T23:34:57.500161-07:00,read,key-3,0.69,404,0,false,0.00
2026-04-05T23:34:57.500859-07:00,read,key-1,0.59,404,0,false,0.00
2026-04-05T23:34:57.490942-07:00,read,key-4,54.95,404,0,false,0.00
2026-04-05T23:34:57.488311-07:00,read,key-0,57.62,404,0,false,0.00
2026-04-05T23:34:57.489788-07:00,read,key-7,56.14,200,1,false,0.00
2026-04-05T23:34:57.49205-07:00,read,key-3,54.17,404,0,false,0.00
2026-04-05T23:34:57.492077-07:00,read,key-7,54.15,200,1,false,0.00
2026-04-05T23:34:57.545951-07:00,read,key-9,1.63,404,0,false,0.00
2026-04-05T23:34:57.545964-07:00,read,key-4,1.64,404,0,false,0.00
2026-04-05T23:34:57.546272-07:00,read,key-0,1.54,404,0,false,0.00
2026-04-05T23:34:57.54595-07:00,read,key-8,1.98,404,0,false,0.00
2026-04-05T23:34:57.495532-07:00,read,key-7,52.60,200,1,false,0.00
2026-04-05T23:34:57.547944-07:00,read,key-2,1.11,404,0,false,0.00
2026-04-05T23:34:57.547842-07:00,read,key-4,1.21,404,0,false,0.00
2026-04-05T23:34:57.547616-07:00,read,key-0,1.60,404,0,false,0.00
2026-04-05T23:34:57.548158-07:00,read,key-3,1.23,404,0,false,0.00
2026-04-05T23:34:57.494385-07:00,read,key-4,55.17,404,0,false,0.00
2026-04-05T23:34:57.54907-07:00,read,key-0,1.07,404,0,false,0.00
2026-04-05T23:34:57.549074-07:00,read,key-1,1.10,404,0,false,0.00
2026-04-05T23:34:57.549234-07:00,read,key-0,0.97,404,0,false,0.00
2026-04-05T23:34:57.549404-07:00,read,key-8,1.05,404,0,false,0.00
2026-04-05T23:34:57.549567-07:00,read,key-9,1.14,404,0,false,0.00
2026-04-05T23:34:57.550708-07:00,read,key-1,1.04,404,0,false,0.00
2026-04-05T23:34:57.550468-07:00,read,key-7,1.33,200,1,false,0.00
2026-04-05T23:34:57.550215-07:00,read,key-3,1.59,404,0,false,0.00
2026-04-05T23:34:57.499528-07:00,read,key-6,52.46,404,0,false,0.00
2026-04-05T23:34:57.550189-07:00,read,key-5,1.79,404,0,false,0.00
2026-04-05T23:34:57.551776-07:00,read,key-3,0.55,404,0,false,0.00
2026-04-05T23:34:57.551822-07:00,read,key-1,1.64,404,0,false,0.00
2026-04-05T23:34:57.501458-07:00,read,key-0,52.41,404,0,false,0.00
2026-04-05T23:34:57.552329-07:00,read,key-1,1.55,404,0,false,0.00
2026-04-05T23:34:57.553887-07:00,read,key-0,1.29,404,0,false,0.00
2026-04-05T23:34:57.553903-07:00,read,key-9,1.30,404,0,false,0.00
2026-04-05T23:34:57.555211-07:00,read,key-8,1.00,404,0,false,0.00
2026-04-05T23:34:57.556225-07:00,read,key-1,1.04,404,0,false,0.00
2026-04-05T23:34:57.557292-07:00,read,key-9,0.30,404,0,false,0.00
